-0.9270486
-0.9178545
-0.8256397
-0.8197558
-0.8193378
-0.8004107
-0.7894536
-0.7852854
-0.7546352
-0.7322773
-0.7315183
-0.7308808
-0.7233548
-0.7228329
-0.7217579
-0.706913
-0.7039819
-0.6999921
-0.6914397
-0.6896378
-0.6896306
-0.6824843
-0.6798855
-0.6755999
-0.67537
-0.6735516
-0.6709478
-0.6691595
-0.6652047
-0.6625676
-0.6601769
-0.6587601
-0.6578436
-0.6578344
-0.6547999
-0.6504793
-0.6429383
-0.642707
-0.6417687
-0.6396688
-0.638648
-0.6380624
-0.6351878
-0.6331537
-0.6327706
-0.6320205
-0.6316975
-0.6308184
-0.6287966
-0.6252161
-0.6241644
-0.6234459
-0.6234424
-0.6206017
-0.6199452
-0.618888
-0.614593
-0.614415
-0.6131068
-0.6130208
-0.6127585
-0.6126238
-0.6123106
-0.6091949
-0.6091827
-0.6079467
-0.6054916
-0.6045153
-0.6042113
-0.6040363
-0.6038452
-0.6036102
-0.6030462
-0.6015929
-0.6000659
-0.6000119
-0.5995547
-0.5969687
-0.5956602
-0.5950023
-0.5926146
-0.5920058
-0.5909362
-0.5897337
-0.5892991
-0.5883291
-0.5881506
-0.5880194
-0.5878546
-0.5878453
-0.5876104
-0.5872318
-0.5868755
-0.586632
-0.5861131
-0.5858427
-0.5840712
-0.5832859
-0.5825806
-0.580758
-0.5801086
-0.5794818
-0.5788189
-0.5777353
-0.5771049
-0.5763396
-0.5757108
-0.574989
-0.5735123
-0.5729784
-0.5728222
-0.5722094
-0.5722025
-0.5719706
-0.5718763
-0.5704953
-0.5693699
-0.5691934
-0.5691596
-0.5677605
-0.5656031
-0.5653355
-0.5652857
-0.5651743
-0.5650319
-0.5646461
-0.5634028
-0.5621498
-0.5619012
-0.5612721
-0.5599103
-0.5597267
-0.5596445
-0.5595618
-0.5593404
-0.5577087
-0.5567175
-0.5566607
-0.5561418
-0.5557189
-0.5553448
-0.5552813
-0.5540892
-0.5536128
-0.5534328
-0.5531862
-0.5530617
-0.5529014
-0.5520509
-0.5519014
-0.5515968
-0.5513226
-0.5511959
-0.5510037
-0.5507653
-0.5506787
-0.5504835
-0.5503909
-0.5499633
-0.5497651
-0.5496179
-0.5494273
-0.5490159
-0.5486062
-0.5484392
-0.5482301
-0.5477628
-0.5476994
-0.5475948
-0.5471498
-0.5469286
-0.54666
-0.5465348
-0.546351
-0.5457349
-0.5456766
-0.5453206
-0.54462
-0.5444463
-0.5443974
-0.5443864
-0.5441369
-0.5440426
-0.5435209
-0.5434801
-0.543462
-0.5433534
-0.5431858
-0.5429894
-0.5426473
-0.5419092
-0.5418495
-0.5416916
-0.5416653
-0.5416481
-0.5416127
